Airline_ID,Airline_Name,Flight_Number,Departure_Date,Arrival_Date,Departure_Time,Arrival_Time,Booking_Code,Passenger_Name,Seat_Number,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,WiFi,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_Of_Stops,Reward_Program_Member
1,American Airline,1948,2023-07-11 06:36:18,2023-12-30 12:04:32,23:36:26,01:01:11,BJHU,Name_QKMCJ,SeatKKX,Economy,691.05,Extra Baggage,0,Confirmed,GateCS,D,ClaimVRI,6.53,0,LOCCKT,TypeKTV,Pilot_NTZQ,Crew_OQEY,No,Vegan,Not Available,True,False,True,1,Yes
1,American Airline,2097,2023-06-29 09:57:49,2023-12-10 00:11:07,07:14:49,03:25:22,BXLW,Name_RMPTE,SeatQBW,First,125.08,Meal,0,Confirmed,GateTD,A,ClaimKRO,1.95,0,LOCLBG,TypeVFH,Pilot_JNRJ,Crew_YIUK,No,Vegetarian,Available,False,False,False,2,Yes
1,American Airline,6652,2023-01-23 06:47:18,2023-04-12 16:59:40,15:34:53,23:52:53,BZDA,Name_TGJRV,SeatSQW,Economy,997.05,Meal,0,Cancelled,GateZN,B,ClaimEAC,10.28,2,LOCIRJ,TypeNTA,Pilot_WPKM,Crew_SFPV,Yes,Vegan,Not Available,True,False,True,0,Yes
1,American Airline,5487,2023-03-10 02:39:39,2023-05-08 04:36:58,06:58:37,15:09:12,BQKH,Name_YVMKS,SeatAGF,Business,874.79,Extra Baggage,0,Confirmed,GateVA,A,ClaimMWT,9.69,2,LOCFCP,TypeQWI,Pilot_FLHT,Crew_YBIL,Yes,Non-Vegetarian,Available,True,False,True,1,Yes
1,American Airline,1360,2023-03-27 05:15:10,2023-09-13 04:40:33,22:27:43,08:18:25,BKEU,Name_YDCOL,SeatDXS,First,577.68,Meal,3813,Cancelled,GateVP,A,ClaimOWZ,5.81,0,LOCKSD,TypeVOK,Pilot_KYSC,Crew_RKYU,Yes,No Meal,Not Available,False,True,False,1,No
1,American Airline,9254,2023-04-13 17:59:31,2023-07-01 16:37:26,04:57:07,18:34:42,BYMS,Name_JTOUQ,SeatNBZ,Business,185.0,Extra Baggage,0,Cancelled,GateRE,A,ClaimDMF,10.68,1,LOCZEV,TypeOSW,Pilot_ZRWE,Crew_DMQR,Yes,Non-Vegetarian,Not Available,False,True,False,0,Yes
1,American Airline,6029,2023-08-22 13:19:54,2023-12-11 09:24:53,22:39:07,12:42:49,BXLN,Name_GGBHK,SeatEAL,First,665.28,Extra Baggage,0,Pending,GateTP,C,ClaimNNO,6.4,2,LOCSGW,TypeGGK,Pilot_RPQU,Crew_RQUU,Yes,Vegetarian,Available,False,True,True,0,No
1,American Airline,4723,2023-02-12 05:05:06,2023-11-30 08:51:22,07:28:46,06:04:49,BVVP,Name_SYRNK,SeatPSD,Economy,625.85,Meal,0,Pending,GateDI,C,ClaimAQW,9.57,2,LOCQNQ,TypeNQG,Pilot_SGOX,Crew_OAEW,No,Vegetarian,Available,True,False,True,1,Yes
1,American Airline,3923,2023-06-18 03:21:51,2023-10-01 22:18:49,15:45:45,05:20:38,BDAW,Name_CFYLV,SeatMGX,Business,514.41,No Extras,0,Confirmed,GateYT,C,ClaimAEV,10.75,2,LOCQQA,TypeXPP,Pilot_LMYX,Crew_GCSP,No,Vegetarian,Not Available,False,False,True,1,No
1,American Airline,6735,2023-09-29 08:37:06,2023-10-05 04:49:49,23:41:16,05:35:37,BXUZ,Name_CZZQW,SeatOTA,Economy,115.24,Extra Baggage,4119,Confirmed,GatePY,D,ClaimJEV,1.2,2,LOCDLX,TypeVFM,Pilot_PPWN,Crew_WYAH,Yes,Vegetarian,Not Available,True,False,True,0,No
1,American Airline,7793,2023-10-10 03:55:03,2023-12-08 01:34:03,10:51:04,13:17:15,BAQT,Name_BZXJY,SeatAME,Business,697.74,Extra Baggage,4764,Cancelled,GateLL,D,ClaimHEO,6.56,2,LOCUIG,TypeILB,Pilot_ZFXU,Crew_ZURN,Yes,No Meal,Not Available,True,True,False,1,No
1,American Airline,3450,2023-01-14 04:08:39,2023-11-03 17:40:00,19:59:58,10:08:54,BLZM,Name_FMEGS,SeatUKE,First,500.67,Meal,0,Cancelled,GateXX,B,ClaimHUY,4.21,1,LOCCUO,TypeHCJ,Pilot_WBXL,Crew_AGST,Yes,No Meal,Available,True,True,False,0,Yes
1,American Airline,6169,2023-04-20 01:05:53,2023-07-14 14:45:55,09:32:39,06:51:33,BZEP,Name_LZETI,SeatKAC,First,91.57,Meal,0,Confirmed,GateEI,A,ClaimFOO,5.0,1,LOCTTK,TypeAGE,Pilot_ZKAP,Crew_PBEV,Yes,Vegetarian,Not Available,False,False,False,0,No
1,American Airline,8247,2023-06-27 02:06:52,2023-08-07 23:54:55,04:55:53,19:39:37,BQHB,Name_OSPDL,SeatZFI,Business,414.68,Meal,0,Cancelled,GateNE,D,ClaimASE,3.25,2,LOCQCU,TypeGKC,Pilot_HWHX,Crew_TKST,No,Vegan,Available,True,True,False,0,No
1,American Airline,4054,2023-01-29 04:32:42,2023-09-22 05:33:00,04:25:08,10:59:12,BTPL,Name_VSBIA,SeatBZF,Business,302.35,Meal,1001,Cancelled,GatePP,A,ClaimNVV,7.23,0,LOCWCS,TypeGLH,Pilot_SIAM,Crew_VDXA,No,Non-Vegetarian,Not Available,False,True,True,0,Yes
1,American Airline,6358,2023-07-01 18:46:02,2023-10-06 20:09:15,19:07:37,16:08:36,BBJB,Name_KSJKW,SeatLOO,Economy,663.18,Extra Baggage,0,Cancelled,GateFF,B,ClaimRKJ,11.45,2,LOCRDU,TypeNMH,Pilot_LOQN,Crew_YLCN,Yes,Non-Vegetarian,Not Available,True,False,True,1,Yes
1,American Airline,8036,2023-07-20 10:42:41,2023-12-09 01:28:26,05:19:37,23:25:46,BVIU,Name_RSPDE,SeatLKU,Business,397.56,Meal,0,Cancelled,GateCA,B,ClaimNHF,11.04,2,LOCLRZ,TypeMFS,Pilot_VZJZ,Crew_JMEP,No,No Meal,Not Available,True,True,True,1,Yes
1,American Airline,7984,2023-06-01 22:47:29,2023-06-10 04:16:54,10:03:10,14:25:31,BNEZ,Name_LRNBW,SeatPNH,Economy,147.76,Extra Baggage,0,Cancelled,GateGU,A,ClaimWSX,6.78,1,LOCOPJ,TypeZVZ,Pilot_ZRGI,Crew_PWVO,No,Vegan,Not Available,True,True,False,2,Yes
1,American Airline,6719,2023-09-03 05:29:45,2023-10-12 01:13:59,15:56:34,02:24:06,BAPG,Name_YIHGM,SeatSUT,First,425.99,Meal,432,Cancelled,GateGW,B,ClaimYRX,11.4,2,LOCMQT,TypeTBR,Pilot_BOYN,Crew_HYIV,No,Vegan,Available,True,True,True,1,Yes
1,American Airline,5834,2023-03-04 02:06:05,2023-04-22 08:19:02,14:15:50,18:24:56,BAHJ,Name_JMJHB,SeatAKP,Economy,920.62,Meal,0,Cancelled,GateOM,C,ClaimGBI,9.18,0,LOCDLH,TypeNFU,Pilot_KRJY,Crew_QXVW,Yes,Vegan,Available,True,True,True,2,Yes
1,American Airline,9973,2023-01-26 19:28:35,2023-11-24 06:12:12,13:41:20,02:50:53,BPFA,Name_LGVVC,SeatXST,First,781.46,Extra Baggage,1779,Cancelled,GateIC,C,ClaimSMS,7.14,0,LOCIAQ,TypeBXK,Pilot_KAOE,Crew_KSFB,Yes,Vegetarian,Available,False,True,False,1,Yes
1,American Airline,6961,2023-08-02 17:55:02,2023-08-29 07:27:29,06:06:54,08:39:20,BGMM,Name_XRSVO,SeatHOR,Economy,242.92,Meal,0,Pending,GateOY,B,ClaimRHG,1.84,2,LOCYKI,TypeKIO,Pilot_WEKU,Crew_WCXE,No,Vegan,Available,False,True,False,2,No
1,American Airline,9843,2023-03-13 17:08:16,2023-03-19 13:33:13,13:41:11,15:36:30,BKOL,Name_UWKPI,SeatCAA,Economy,919.46,Extra Baggage,0,Pending,GateBI,D,ClaimMGQ,4.16,0,LOCASJ,TypeXZK,Pilot_GNIB,Crew_ZJQS,No,No Meal,Not Available,False,False,True,2,No
1,American Airline,6999,2023-01-08 17:48:02,2023-06-24 10:45:53,17:31:49,11:58:05,BDHT,Name_HOUHA,SeatSKM,Economy,672.21,Meal,0,Cancelled,GateYK,C,ClaimLBD,4.74,1,LOCCKO,TypeAAE,Pilot_RSWL,Crew_CNLK,Yes,No Meal,Not Available,False,False,False,1,No
1,American Airline,2484,2023-11-17 09:31:49,2023-11-26 16:22:59,10:12:59,11:42:11,BPGG,Name_AMTZX,SeatOBW,Business,356.72,No Extras,0,Cancelled,GateLM,B,ClaimFPZ,7.81,0,LOCPQJ,TypeFFB,Pilot_SAQH,Crew_HXQG,No,No Meal,Not Available,False,True,False,2,Yes
1,American Airline,2399,2023-03-09 00:33:13,2023-05-05 20:35:00,09:40:12,00:12:17,BQWT,Name_IYUSC,SeatMHP,Economy,576.99,No Extras,0,Pending,GateGZ,B,ClaimTUD,5.17,0,LOCRPT,TypeIQM,Pilot_RTYT,Crew_TWBG,Yes,Vegan,Not Available,False,True,True,0,No
1,American Airline,2293,2023-06-22 13:07:43,2023-10-16 09:54:28,14:18:56,04:32:01,BXKY,Name_SDJXK,SeatEWN,First,519.25,Meal,2225,Cancelled,GateUZ,A,ClaimKFV,2.68,1,LOCPNM,TypeJYV,Pilot_DAHX,Crew_VJCJ,No,Non-Vegetarian,Not Available,True,True,False,0,No
1,American Airline,8131,2023-04-09 21:28:07,2023-08-06 21:35:12,02:12:38,08:05:53,BCKW,Name_YWNVF,SeatRMB,Business,585.96,Extra Baggage,0,Cancelled,GateXG,D,ClaimILU,5.92,0,LOCGHD,TypeOJA,Pilot_UEFP,Crew_CXZZ,Yes,Vegetarian,Available,True,True,False,0,No
1,American Airline,5661,2023-08-14 03:09:08,2023-10-11 06:29:09,04:59:15,11:51:10,BYZE,Name_KXMFJ,SeatNCZ,Economy,439.75,Extra Baggage,4931,Cancelled,GateBM,A,ClaimGLP,4.37,1,LOCUEQ,TypeHMC,Pilot_RQIF,Crew_SZWA,No,Vegetarian,Not Available,False,False,False,0,Yes
1,American Airline,2501,2023-07-11 01:14:29,2023-11-08 15:46:40,07:27:57,20:13:20,BVLD,Name_ZAABS,SeatWXG,Economy,611.5,No Extras,0,Confirmed,GateAZ,C,ClaimOHM,8.02,0,LOCYJG,TypeRGH,Pilot_HGLC,Crew_GTIO,No,No Meal,Available,True,False,False,0,No
1,American Airline,7890,2023-03-12 18:47:44,2023-05-08 05:28:13,03:26:10,04:37:54,BFUZ,Name_JVPOI,SeatIBK,Economy,775.42,No Extras,0,Pending,GateRD,C,ClaimLUC,9.24,2,LOCEVY,TypeLHQ,Pilot_BOIJ,Crew_JALB,Yes,Vegetarian,Available,True,True,False,0,No
1,American Airline,7285,2023-10-10 16:51:16,2023-12-20 18:11:53,21:06:38,06:35:12,BBSX,Name_GEKUC,SeatDOQ,Business,928.8,Extra Baggage,0,Cancelled,GatePY,D,ClaimWGC,2.32,2,LOCDKT,TypeHKS,Pilot_UVOR,Crew_KEPN,No,No Meal,Not Available,True,False,False,0,No
1,American Airline,5966,2023-02-15 04:27:25,2023-05-13 08:48:08,10:44:34,18:12:58,BPEJ,Name_QSIDO,SeatXYI,Economy,405.98,Extra Baggage,1005,Cancelled,GateFA,C,ClaimOVB,11.13,2,LOCZHX,TypeCIS,Pilot_YIVK,Crew_SHVW,No,No Meal,Available,True,True,True,2,Yes
1,American Airline,5687,2023-06-10 02:10:45,2023-09-16 04:45:28,05:40:10,05:32:09,BESN,Name_ZIMSX,SeatTWE,Business,648.76,Meal,0,Cancelled,GateWN,C,ClaimVKJ,2.4,0,LOCWHX,TypeILM,Pilot_BNOK,Crew_LLFD,Yes,Non-Vegetarian,Not Available,False,False,True,0,No
1,American Airline,5987,2023-01-25 18:58:30,2023-05-07 19:43:18,20:19:17,14:13:09,BKNB,Name_WMFYG,SeatMPP,Economy,377.53,No Extras,0,Confirmed,GateWG,D,ClaimEET,11.8,0,LOCROU,TypeSZD,Pilot_NTYU,Crew_BRCJ,No,Vegan,Not Available,False,True,True,2,Yes
1,American Airline,8513,2023-04-17 00:54:24,2023-06-05 22:24:16,16:11:42,02:20:19,BQCQ,Name_DIRNA,SeatDTP,First,402.85,No Extras,2555,Confirmed,GateCT,C,ClaimLRO,7.18,1,LOCKMU,TypeURN,Pilot_ZUEC,Crew_OJFV,No,Vegetarian,Available,False,False,False,0,Yes
1,American Airline,8811,2023-08-08 23:59:59,2023-12-11 12:34:58,20:51:35,07:02:22,BFRQ,Name_ZRMZI,SeatNRD,Economy,683.81,Meal,0,Pending,GateKW,A,ClaimGEJ,9.04,1,LOCVDI,TypeMWV,Pilot_YSSN,Crew_UDEG,No,Vegan,Available,False,True,True,1,No
1,American Airline,4097,2023-05-20 03:47:26,2023-11-07 10:11:43,22:32:54,04:00:29,BZAF,Name_OPXIH,SeatGHN,Economy,99.12,Extra Baggage,2146,Pending,GateHS,B,ClaimGBE,5.68,0,LOCRWW,TypeBLM,Pilot_HTGT,Crew_ZMEH,Yes,Vegetarian,Available,True,False,False,1,No
1,American Airline,3971,2023-01-28 10:39:25,2023-08-17 20:33:18,04:20:50,23:21:44,BAAQ,Name_ZHCOU,SeatZVN,Economy,363.14,Meal,0,Pending,GateNS,B,ClaimAQG,9.01,1,LOCIBM,TypeHOT,Pilot_XMSW,Crew_FKKX,Yes,No Meal,Not Available,True,False,True,1,No
1,American Airline,8182,2023-03-27 17:19:18,2023-12-27 04:27:48,05:03:58,12:07:07,BDZB,Name_NJFNT,SeatVCB,Economy,699.25,Meal,0,Pending,GateHH,D,ClaimVMI,6.78,0,LOCEBY,TypeHON,Pilot_SUEF,Crew_IJBQ,Yes,Vegetarian,Available,False,True,True,0,No
1,American Airline,9785,2023-05-14 01:33:01,2023-09-18 21:11:58,04:37:21,19:50:52,BUCR,Name_YMKBD,SeatBUC,Economy,64.65,Extra Baggage,0,Pending,GateZO,A,ClaimOZP,1.18,1,LOCFPP,TypeGHP,Pilot_ZCXR,Crew_RIBS,No,Vegan,Available,False,False,True,1,No
1,American Airline,8875,2023-01-26 15:53:08,2023-08-22 05:44:47,08:31:51,21:01:46,BSFW,Name_KIYXL,SeatJBP,First,278.93,Meal,0,Confirmed,GateXG,C,ClaimAIA,8.76,0,LOCIFX,TypeHRM,Pilot_TSOO,Crew_RUUF,Yes,No Meal,Not Available,True,False,False,0,No
1,American Airline,5138,2023-06-16 03:56:47,2023-11-30 17:00:55,13:29:33,00:12:56,BQYL,Name_ITNNM,SeatYDF,First,104.37,No Extras,421,Cancelled,GateTF,A,ClaimKDA,3.17,2,LOCRCP,TypeMSS,Pilot_FAOJ,Crew_UWXS,No,Non-Vegetarian,Not Available,False,True,True,1,No
1,American Airline,3852,2023-01-24 12:39:29,2023-06-06 07:36:20,00:55:41,22:59:33,BSHY,Name_TBBTL,SeatBQK,Business,765.56,Meal,0,Confirmed,GateRH,A,ClaimUYJ,5.35,0,LOCXVA,TypeAHM,Pilot_GBSQ,Crew_XPOZ,No,No Meal,Not Available,True,True,True,2,No
1,American Airline,6868,2023-04-16 07:30:39,2023-12-23 12:23:51,11:33:16,02:16:57,BXLT,Name_NHQMH,SeatCZI,First,71.76,Meal,0,Cancelled,GateYM,D,ClaimCUI,6.6,1,LOCCHN,TypeGOK,Pilot_BUGA,Crew_MDIL,No,Vegetarian,Available,False,False,False,0,No
1,American Airline,5801,2023-04-07 09:47:26,2023-09-13 11:19:28,22:18:03,21:30:44,BLLB,Name_KUJHE,SeatNOU,First,107.46,Meal,0,Confirmed,GateBP,B,ClaimAEU,9.76,1,LOCEIC,TypeRIR,Pilot_LBAE,Crew_LUUF,No,Vegan,Available,True,False,False,2,No
1,American Airline,9981,2023-03-19 20:17:45,2023-10-07 02:32:28,22:51:18,08:59:52,BPRS,Name_OPPKF,SeatFRS,Business,149.6,No Extras,2055,Confirmed,GateQJ,B,ClaimWGI,6.64,0,LOCUPW,TypeGIA,Pilot_LXHO,Crew_YUJL,Yes,Vegetarian,Available,False,True,True,1,No
1,American Airline,7086,2023-09-02 06:20:15,2023-09-12 13:24:09,00:04:23,13:59:28,BRUN,Name_YKCDG,SeatIVA,Economy,745.45,Meal,0,Cancelled,GateNB,B,ClaimXNP,9.89,0,LOCIFN,TypeKVZ,Pilot_WUOK,Crew_XRWJ,Yes,Non-Vegetarian,Not Available,True,True,False,0,No
1,American Airline,8247,2023-07-21 10:30:03,2023-12-22 10:16:42,05:06:29,20:56:52,BEIP,Name_PGVRH,SeatIIK,Economy,767.99,Extra Baggage,0,Confirmed,GateRP,C,ClaimJHJ,3.65,1,LOCJEZ,TypeXJQ,Pilot_VKKF,Crew_IHRY,Yes,Vegetarian,Not Available,True,False,True,1,Yes
1,American Airline,3692,2023-02-25 04:50:01,2023-08-23 10:20:41,19:10:24,18:24:35,BFGJ,Name_DRNTM,SeatXHD,First,201.76,Meal,0,Pending,GateWW,B,ClaimDHK,7.58,2,LOCEZY,TypeTUN,Pilot_MBBN,Crew_CNVM,No,No Meal,Not Available,True,True,False,2,No
1,American Airline,9106,2023-02-03 13:11:13,2023-04-10 21:31:10,01:31:39,00:25:03,BBUS,Name_BVLIG,SeatDCM,Economy,855.11,No Extras,0,Cancelled,GateBN,A,ClaimCSG,9.46,1,LOCHRT,TypeUFA,Pilot_HVWU,Crew_CZKD,Yes,No Meal,Available,True,False,False,1,No
1,American Airline,1787,2023-08-02 04:55:34,2023-09-14 22:00:10,22:05:32,05:39:53,BPFV,Name_ZCLTP,SeatNLH,Business,713.76,No Extras,0,Pending,GateLW,B,ClaimBTH,11.25,2,LOCHCJ,TypeMTF,Pilot_WYAM,Crew_TUVV,No,Vegetarian,Available,True,False,False,2,Yes
1,American Airline,9309,2023-03-17 06:03:57,2023-04-10 00:16:05,03:40:18,18:00:07,BLJZ,Name_RHZFH,SeatPFV,First,906.36,Extra Baggage,0,Confirmed,GatePI,A,ClaimUFC,9.65,0,LOCNVM,TypeJKB,Pilot_HWZC,Crew_SPVP,No,Non-Vegetarian,Available,False,True,False,0,No
1,American Airline,3151,2023-07-04 04:17:25,2023-07-23 06:52:46,09:38:49,20:12:09,BXDA,Name_HGTUK,SeatXHG,Economy,599.07,Meal,0,Cancelled,GateOZ,D,ClaimSFO,3.33,1,LOCKCE,TypeQJR,Pilot_JRZM,Crew_VEOU,Yes,Vegetarian,Available,False,False,True,2,Yes
1,American Airline,7485,2023-02-05 11:06:10,2023-10-13 09:58:00,22:57:43,23:13:57,BZCO,Name_JASZV,SeatSSU,Economy,901.82,Meal,0,Pending,GateRB,A,ClaimJKI,11.07,1,LOCWKD,TypeGFZ,Pilot_MSKQ,Crew_UBRZ,No,Non-Vegetarian,Not Available,True,True,True,1,No
1,American Airline,5610,2023-01-13 05:23:32,2023-05-09 21:36:07,14:14:33,23:33:58,BJEH,Name_TBUZD,SeatDZO,Economy,546.61,Extra Baggage,0,Cancelled,GateGK,B,ClaimRKJ,5.45,1,LOCCGH,TypeULL,Pilot_AWCG,Crew_LTWE,No,Vegan,Available,True,False,False,0,Yes
1,American Airline,8337,2023-06-13 14:51:02,2023-12-25 12:47:34,01:39:53,17:21:22,BBJA,Name_AJMHX,SeatBZK,First,253.08,Extra Baggage,0,Cancelled,GateIR,A,ClaimUYS,1.34,1,LOCPYH,TypeTXT,Pilot_QXMS,Crew_THVU,No,Vegetarian,Available,True,True,True,1,No
1,American Airline,3074,2023-06-22 13:58:32,2023-09-08 03:48:58,18:57:39,16:37:24,BJSC,Name_ZKGGU,SeatRLE,First,841.42,Extra Baggage,1239,Cancelled,GateCV,B,ClaimOQH,6.91,0,LOCNZT,TypeLMN,Pilot_RFTM,Crew_JOHA,No,Non-Vegetarian,Not Available,True,False,True,2,No
1,American Airline,2835,2023-04-26 21:05:41,2023-09-10 14:33:32,08:53:21,23:34:19,BJHI,Name_XWJGZ,SeatNMK,Business,580.4,No Extras,0,Pending,GateHN,A,ClaimQDL,9.16,1,LOCMSI,TypeGNH,Pilot_JEZM,Crew_JQWB,No,No Meal,Not Available,True,False,True,0,Yes
1,American Airline,5418,2023-11-13 23:40:24,2023-11-18 18:30:50,20:13:40,06:46:48,BXXY,Name_ZTUYO,SeatNOS,Business,202.6,No Extras,2445,Cancelled,GateHL,B,ClaimAFB,2.64,0,LOCTJN,TypeNBE,Pilot_DCBO,Crew_KWWN,Yes,No Meal,Available,False,True,False,0,No
1,American Airline,1003,2023-09-24 11:26:25,2023-11-16 13:03:25,16:48:07,10:21:01,BEMW,Name_IBNLV,SeatGNH,Economy,659.11,Extra Baggage,3284,Pending,GateGN,C,ClaimKRP,4.49,2,LOCCFL,TypeWNX,Pilot_YSFK,Crew_FQAA,Yes,Vegetarian,Available,False,True,True,2,No
1,American Airline,8763,2023-07-07 08:32:59,2023-11-24 02:07:52,15:35:56,03:26:59,BXFU,Name_ELRTQ,SeatULO,First,327.7,No Extras,0,Cancelled,GateSR,D,ClaimCPA,10.59,2,LOCOGF,TypeAVS,Pilot_OPRK,Crew_UUOK,No,Non-Vegetarian,Available,True,False,False,2,Yes
1,American Airline,1239,2023-05-09 01:31:05,2023-11-18 02:16:34,15:45:46,18:50:51,BXJT,Name_FSJRM,SeatXRN,Business,665.43,No Extras,0,Confirmed,GateQZ,D,ClaimVEK,1.72,0,LOCIRM,TypeXGZ,Pilot_WQGA,Crew_GRMR,Yes,Vegan,Not Available,True,True,False,0,Yes
1,American Airline,6710,2023-11-14 14:51:23,2023-12-19 00:32:24,02:47:31,15:34:02,BDRJ,Name_SLDLX,SeatWHO,First,380.37,Meal,0,Pending,GateWA,A,ClaimOVH,2.41,1,LOCWGB,TypeXGN,Pilot_VQNT,Crew_KTXU,No,Vegan,Available,True,False,False,1,No
1,American Airline,5714,2023-07-16 01:54:09,2023-12-30 22:22:02,11:29:52,08:14:38,BUGL,Name_MIRCG,SeatMYL,Economy,74.69,Extra Baggage,0,Cancelled,GateFU,A,ClaimNDG,10.2,1,LOCWUU,TypeMBJ,Pilot_DEJK,Crew_VHRH,Yes,Vegetarian,Available,True,False,False,1,No
1,American Airline,4970,2023-08-06 01:43:42,2023-09-23 10:36:58,09:32:34,17:27:22,BQTD,Name_SOHSI,SeatDZE,Business,471.77,No Extras,0,Confirmed,GateHZ,B,ClaimAHH,9.7,0,LOCFPJ,TypeDVQ,Pilot_MDGM,Crew_GIDN,No,Non-Vegetarian,Not Available,True,True,True,2,No
1,American Airline,3064,2023-03-23 03:09:33,2023-09-18 17:43:24,13:07:12,17:28:58,BSPD,Name_KVEKC,SeatKZP,Business,388.2,Extra Baggage,0,Confirmed,GateQG,C,ClaimJXH,2.11,2,LOCUPV,TypeHML,Pilot_VLOG,Crew_OZHM,No,Non-Vegetarian,Not Available,False,True,False,1,Yes
1,American Airline,6489,2023-06-27 09:16:26,2023-09-09 12:06:28,03:00:19,06:05:52,BOHK,Name_DTKJM,SeatOQN,First,59.67,Meal,2434,Cancelled,GateVU,C,ClaimVTQ,6.42,1,LOCRED,TypeZHD,Pilot_KWUY,Crew_HFRL,No,Vegetarian,Available,True,True,True,0,Yes
1,American Airline,8854,2023-03-17 06:04:41,2023-08-08 16:08:54,17:44:57,11:38:56,BERQ,Name_ICZKT,SeatPRP,Economy,423.57,Extra Baggage,3232,Confirmed,GateZS,B,ClaimWCO,8.85,0,LOCPIR,TypeIMU,Pilot_BPWX,Crew_OGGZ,Yes,No Meal,Available,False,False,True,2,No
1,American Airline,9763,2023-01-03 19:46:17,2023-08-11 01:38:01,05:10:16,15:54:25,BDFY,Name_LSENZ,SeatBZH,First,992.49,Extra Baggage,0,Pending,GatePV,B,ClaimNGN,4.07,2,LOCMME,TypeYMQ,Pilot_NQJO,Crew_NBAZ,Yes,Vegan,Not Available,True,False,False,1,No
1,American Airline,9861,2023-03-08 04:31:06,2023-05-14 03:43:26,19:04:59,05:14:43,BKDQ,Name_EEXVV,SeatZYR,Economy,525.39,No Extras,0,Confirmed,GateCM,C,ClaimVFI,2.95,0,LOCIRO,TypeYWC,Pilot_IRRF,Crew_BBAJ,No,Vegetarian,Not Available,True,False,True,1,No
1,American Airline,6043,2023-06-28 11:29:11,2023-09-11 21:51:43,08:27:40,03:20:21,BPZX,Name_KSNXF,SeatIBZ,Economy,134.45,Extra Baggage,0,Pending,GateWI,B,ClaimHPW,11.62,2,LOCHTR,TypeOZJ,Pilot_TRYB,Crew_JUCH,No,Non-Vegetarian,Not Available,True,False,False,0,No
1,American Airline,1193,2023-02-26 22:20:42,2023-12-27 18:35:40,07:36:12,01:11:24,BLTK,Name_JMGRO,SeatQFS,Business,753.6,No Extras,0,Pending,GateJA,D,ClaimHAO,2.73,2,LOCZGI,TypeOBJ,Pilot_ENMZ,Crew_QLTT,No,No Meal,Not Available,False,True,False,2,No
1,American Airline,6971,2023-03-28 16:52:30,2023-06-22 01:26:34,14:17:08,08:12:43,BIPJ,Name_MOBQA,SeatZCO,First,240.09,No Extras,1393,Confirmed,GateDG,C,ClaimOHS,8.08,0,LOCHHM,TypeOJI,Pilot_WJOQ,Crew_IEPY,No,No Meal,Not Available,False,False,False,1,Yes
1,American Airline,9247,2023-07-15 01:59:45,2023-09-16 03:34:29,16:43:17,17:18:58,BAEH,Name_PJOEB,SeatOLP,First,914.81,Meal,0,Confirmed,GateOC,B,ClaimJSO,5.63,0,LOCLEI,TypePGK,Pilot_BQTP,Crew_YREJ,Yes,Vegetarian,Available,False,False,False,0,Yes
1,American Airline,7799,2023-02-15 03:10:17,2023-10-07 09:22:32,03:57:31,14:38:54,BCPQ,Name_DUOKR,SeatEIY,First,725.91,No Extras,0,Cancelled,GateYR,C,ClaimJLI,3.51,1,LOCVXB,TypeXUI,Pilot_IQFA,Crew_ZYBU,No,Vegan,Not Available,False,True,True,1,Yes
1,American Airline,3528,2023-01-09 04:13:26,2023-10-12 22:55:20,20:00:56,14:45:56,BZCD,Name_UQBSJ,SeatIMZ,First,487.0,Extra Baggage,0,Confirmed,GateWR,A,ClaimPAM,7.65,2,LOCCIJ,TypeHYC,Pilot_WHER,Crew_NHKE,No,No Meal,Available,True,False,False,0,Yes
1,American Airline,9412,2023-10-06 05:40:28,2023-11-29 05:00:43,01:59:43,23:48:23,BXUH,Name_IVUXR,SeatSWV,Economy,930.97,Meal,0,Cancelled,GateNS,A,ClaimWQI,1.12,2,LOCSVN,TypeXEG,Pilot_WALJ,Crew_HGIV,Yes,Non-Vegetarian,Not Available,True,True,False,2,Yes
1,American Airline,4207,2023-01-09 04:24:14,2023-01-19 15:34:22,16:58:54,02:39:12,BUSG,Name_VTUJM,SeatJEZ,Business,228.86,No Extras,0,Confirmed,GateNS,C,ClaimCAB,5.69,0,LOCJIL,TypeYIM,Pilot_HQCR,Crew_YBEJ,Yes,Non-Vegetarian,Available,False,True,False,2,Yes
1,American Airline,4086,2023-03-19 10:47:12,2023-09-18 22:42:45,16:10:00,12:31:45,BFGL,Name_NETYK,SeatIJG,Economy,788.33,No Extras,0,Confirmed,GateIE,B,ClaimJSW,6.73,0,LOCVDV,TypeXXU,Pilot_BHKY,Crew_KKIY,No,Vegetarian,Not Available,False,False,False,0,No
1,American Airline,9271,2023-05-19 15:49:57,2023-07-03 23:07:03,11:33:04,07:46:22,BSJG,Name_RYFBU,SeatIED,Economy,265.05,No Extras,0,Confirmed,GateDW,A,ClaimQRH,8.3,2,LOCFDK,TypeJYO,Pilot_NQZW,Crew_SWLN,Yes,Vegetarian,Available,True,True,False,1,Yes
